Item ID,Media URL
944,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_07.jpg
864,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_27.jpg
1198,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_40.jpg
1177,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_potion_12.jpg
849,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_boots_01.jpg
1263,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_weapon_halberd_10.jpg
1299,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_belt_29.jpg
1080,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_food_72.jpg
1213,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_bracer_04.jpg
880,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_25.jpg
934,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_axe_14.jpg
954,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_scroll_02.jpg
914,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_chest_chain.jpg
1265,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_12.jpg
865,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_mace_03.jpg
851,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_36.jpg
1300,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_wand_07.jpg
1178,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_ammo_bullet_01.jpg
1203,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shield_06.jpg
1081,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_monsterspidercarapace_01.jpg
955,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_scroll_01.jpg
885,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_axe_14.jpg
935,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_26.jpg
1214,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_hammer_09.jpg
920,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_mace_11.jpg
1274,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_herb_08.jpg
852,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_mace_15.jpg
866,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_staff_08.jpg
1204,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_shield_06.jpg
1314,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_13.jpg
1179,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_drink_milk_01.jpg
961,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_herb_01.jpg
1215,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_belt_09.jpg
936,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_bone_elfskull_01.jpg
1082,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_bowl_01.jpg
886,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_26.jpg
1280,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_helmet_30.jpg
1205,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_drink_09.jpg
922,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_sword_10.jpg
853,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_axe_11.jpg
1180,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_scroll_07.jpg
867,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_gauntlets_06.jpg
1315,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_misc_flower_01.jpg
1218,https://render.worldofwarcraft.com/classic1x-us/icons/56/inv_mace_14.jpg
